scorer,Hit,Hit,Hit,Hit,Hit,Hit,Hit,Hit,Hit,Hit,Hit,Hit
labeled-data/sub1_5m/img0051.png,378.3384224803506,133.23827641371633,414.7966543785213,187.45821103150865,414.7966543785213,228.59057522431664,271.76820616262086,141.65171454406345,239.04928010016,185.5885581136538,218.48309800375603,206.15474021005775
labeled-data/sub1_5m/img0052.png,373.6642901857133,136.0427557904987,416.66630729637615,187.45821103150865,411.05734854281144,232.32988106002648,273.6378590804758,141.65171454406345,239.98410655908748,185.5885581136538,216.6134450859011,202.41543437434797
labeled-data/sub1_5m/img0053.png,372.7294637267858,140.71688808513596,408.25286916602903,189.32786394936358,408.25286916602903,231.395054601099,273.6378590804758,135.10792933157126,242.78858593586983,190.26269040829106,222.2224038394658,207.08956666898519
labeled-data/sub1_5m/img0054.png,376.46876956249565,136.0427557904987,416.66630729637615,191.1975168672185,410.122522083884,242.61297210822846,271.76820616262086,144.4561939208458,243.72341239479726,190.26269040829106,220.35275092161095,208.02439312791267
labeled-data/sub1_5m/img0055.png,371.7946372678584,129.49897057800655,418.535960214231,192.13234332614593,403.57873687139175,240.74331919037354,273.6378590804758,140.71688808513596,241.85375947694234,188.39303749043614,217.5482715448286,207.08956666898519
labeled-data/sub1_5m/img0056.png,383.9473812339153,138.8472351672811,411.05734854281144,194.93682270292828,399.83943103568197,240.74331919037354,273.6378590804758,138.8472351672811,249.33237114836197,187.45821103150865,222.2224038394658,206.15474021005775
labeled-data/sub1_5m/img0057.png,380.20807539820544,127.62931766015163,416.66630729637615,194.00199624400085,409.1876956249566,237.9388398135912,276.44233845725813,141.65171454406345,249.33237114836197,194.00199624400085,225.96170967517565,211.76369896362246
labeled-data/sub1_5m/img0058.png,373.6642901857133,129.49897057800655,412.9270014606663,194.00199624400085,406.38321624817416,240.74331919037354,282.05129721082284,136.0427557904987,251.2020240662169,192.13234332614593,225.96170967517565,207.08956666898519
labeled-data/sub1_5m/img0059.png,376.46876956249565,133.23827641371633,415.7314808374487,187.45821103150865,403.57873687139175,237.9388398135912,279.2468178340405,143.52136746191837,246.52789177157962,187.45821103150865,224.09205675732073,208.9592195868401
labeled-data/sub1_5m/img0060.png,376.46876956249565,136.0427557904987,415.7314808374487,191.1975168672185,403.57873687139175,237.9388398135912,279.2468178340405,143.52136746191837,250.26719760728946,189.32786394936358,229.70101551088544,206.15474021005775
labeled-data/sub1_5m/img0061.png,379.273248939278,134.17310287264382,416.66630729637615,194.93682270292828,404.5135633303193,237.9388398135912,275.5075119983307,145.39102037977324,254.00650344299925,193.06716978507342,228.766189051958,203.3502608332754
labeled-data/sub1_5m/img0062.png,372.7294637267858,128.56414411907906,413.86182791959374,190.26269040829106,402.6439104124643,234.19953397788134,277.37716491618556,137.9124087083536,254.00650344299925,186.52338457258122,234.37514780552272,205.21991375113032
labeled-data/sub1_5m/img0063.png,384.8822076928427,128.56414411907906,414.7966543785213,188.39303749043614,403.57873687139175,235.13436043680883,280.181644292968,136.0427557904987,246.52789177157962,180.91442581901651,231.57066842874036,204.28508729220283
labeled-data/sub1_5m/img0064.png,383.01255477498785,136.97758224942618,412.9270014606663,190.26269040829106,401.7090839535369,235.13436043680883,277.37716491618556,139.78206162620853,257.7458092787091,181.84925227794395,231.57066842874036,202.41543437434797
labeled-data/sub1_5m/img0065.png,380.20807539820544,123.89001182444184,413.86182791959374,187.45821103150865,397.0349516588996,232.32988106002648,278.31199137511305,131.36862349586147,257.7458092787091,184.6537316547263,239.04928010016,208.02439312791267
labeled-data/sub1_5m/img0066.png,380.20807539820544,128.56414411907906,412.9270014606663,185.5885581136538,397.0349516588996,231.395054601099,280.181644292968,136.0427557904987,255.87615636085417,183.71890519579887,242.78858593586983,214.5681783404048
labeled-data/sub1_5m/img0067.png,383.01255477498785,132.3034499547889,410.122522083884,187.45821103150865,398.90460457675454,235.13436043680883,279.2468178340405,130.43379703693398,256.8109828197816,191.1975168672185,249.33237114836197,225.78609584753428
labeled-data/sub1_5m/img0068.png,378.3384224803506,131.36862349586147,418.535960214231,191.1975168672185,402.6439104124643,241.67814564930103,277.37716491618556,141.65171454406345,256.8109828197816,196.8064756207832,247.4627182305071,239.8084927314461
labeled-data/sub1_5m/img0069.png,382.07772831606036,129.49897057800655,413.86182791959374,191.1975168672185,400.77425749460946,242.61297210822846,271.76820616262086,134.17310287264382,255.87615636085417,196.8064756207832,244.6582388537247,243.5477985671559
labeled-data/sub1_5m/img0070.png,382.07772831606036,128.56414411907906,410.122522083884,191.1975168672185,399.83943103568197,245.41745148501082,277.37716491618556,135.10792933157126,255.87615636085417,194.00199624400085,238.11445364123256,242.61297210822846
labeled-data/sub1_5m/img0071.png,380.20807539820544,132.3034499547889,407.3180427071016,193.06716978507342,395.1652987410447,246.35227794393825,278.31199137511305,129.49897057800655,253.07167698407181,190.26269040829106,241.85375947694234,240.74331919037354
labeled-data/sub1_5m/img0072.png,383.9473812339153,136.97758224942618,404.5135633303193,194.93682270292828,396.1001251999722,245.41745148501082,282.05129721082284,138.8472351672811,254.00650344299925,194.93682270292828,239.98410655908748,240.74331919037354
labeled-data/sub1_5m/img0073.png,378.3384224803506,134.17310287264382,411.9921750017389,194.00199624400085,397.0349516588996,251.02641023857552,280.181644292968,131.36862349586147,254.94132990192668,194.93682270292828,242.78858593586983,242.61297210822846
labeled-data/sub1_5m/img0074.png,383.01255477498785,137.9124087083536,409.1876956249566,197.7413020797107,397.0349516588996,249.15675732072066,282.05129721082284,136.0427557904987,251.2020240662169,194.00199624400085,238.11445364123256,240.74331919037354
labeled-data/sub1_5m/img0075.png,387.68668706962507,138.8472351672811,414.7966543785213,203.3502608332754,395.1652987410447,256.6353689921403,282.9861236697503,139.78206162620853,253.07167698407181,196.8064756207832,234.37514780552272,246.35227794393825
labeled-data/sub1_5m/img0076.png,384.8822076928427,143.52136746191837,413.86182791959374,199.61095499756556,397.0349516588996,251.961236697503,282.9861236697503,140.71688808513596,255.87615636085417,194.93682270292828,236.24480072337764,243.5477985671559
labeled-data/sub1_5m/img0077.png,390.4911664464075,130.43379703693398,415.7314808374487,201.48060791542048,403.57873687139175,252.89606315643044,282.9861236697503,136.0427557904987,253.07167698407181,191.1975168672185,238.11445364123256,235.13436043680883
labeled-data/sub1_5m/img0078.png,395.1652987410447,131.36862349586147,412.9270014606663,204.28508729220283,405.44838978924673,253.83088961535788,288.59508242331503,132.3034499547889,254.00650344299925,194.00199624400085,235.3099742644502,236.06918689573627
labeled-data/sub1_5m/img0079.png,389.55633998748,136.0427557904987,414.7966543785213,199.61095499756556,405.44838978924673,252.89606315643044,282.9861236697503,141.65171454406345,252.13685052514433,192.13234332614593,231.57066842874036,239.8084927314461
labeled-data/sub1_5m/img0080.png,388.62151352855255,140.71688808513596,414.7966543785213,202.41543437434797,398.90460457675454,257.5701954510677,282.05129721082284,136.97758224942618,252.13685052514433,195.87164916185577,235.3099742644502,245.41745148501082
labeled-data/sub1_5m/img0081.png,386.75186061069763,142.58654100299088,414.7966543785213,201.48060791542048,401.7090839535369,256.6353689921403,281.1164707518954,135.10792933157126,250.26719760728946,196.8064756207832,232.50549488766785,243.5477985671559
labeled-data/sub1_5m/img0082.png,389.55633998748,142.58654100299088,415.7314808374487,197.7413020797107,404.5135633303193,258.50502190999515,282.9861236697503,136.97758224942618,250.26719760728946,194.00199624400085,231.57066842874036,240.74331919037354
labeled-data/sub1_5m/img0083.png,386.75186061069763,136.97758224942618,415.7314808374487,197.7413020797107,399.83943103568197,251.02641023857552,285.7906030465327,136.97758224942618,254.94132990192668,197.7413020797107,228.766189051958,243.5477985671559
labeled-data/sub1_5m/img0084.png,,,,,,,284.8557765876052,138.8472351672811,253.07167698407181,199.61095499756556,228.766189051958,244.48262502608338
labeled-data/sub1_5m/img0085.png,390.4911664464075,135.10792933157126,406.38321624817416,200.54578145649305,408.25286916602903,264.1139806635599,286.7254295054601,143.52136746191837,250.26719760728946,202.41543437434797,231.57066842874036,248.22193086179317
labeled-data/sub1_5m/img0086.png,392.36081936426234,142.58654100299088,414.7966543785213,200.54578145649305,413.86182791959374,258.50502190999515,282.05129721082284,131.36862349586147,250.26719760728946,195.87164916185577,229.70101551088544,244.48262502608338
labeled-data/sub1_5m/img0087.png,389.55633998748,132.3034499547889,414.7966543785213,200.54578145649305,414.7966543785213,260.3746748278501,281.1164707518954,139.78206162620853,246.52789177157962,197.7413020797107,230.63584196981293,245.41745148501082
labeled-data/sub1_5m/img0088.png,393.29564582318983,135.10792933157126,415.7314808374487,200.54578145649305,415.7314808374487,261.30950128677756,282.05129721082284,132.3034499547889,248.39754468943454,195.87164916185577,227.83136259303058,244.48262502608338
labeled-data/sub1_5m/img0089.png,388.62151352855255,132.3034499547889,416.66630729637615,194.00199624400085,417.6011337553036,260.3746748278501,282.9861236697503,142.58654100299088,248.39754468943454,200.54578145649305,228.766189051958,245.41745148501082
labeled-data/sub1_5m/img0090.png,387.68668706962507,132.3034499547889,413.86182791959374,201.48060791542048,418.535960214231,257.5701954510677,277.37716491618556,143.52136746191837,247.4627182305071,200.54578145649305,228.766189051958,248.22193086179317
labeled-data/sub1_5m/img0091.png,388.62151352855255,136.0427557904987,416.66630729637615,203.3502608332754,413.86182791959374,256.6353689921403,,,,,,
labeled-data/sub1_5m/img0092.png,279.2468178340405,141.65171454406345,248.39754468943454,197.7413020797107,225.02688321624822,245.41745148501082,,,,,,
labeled-data/sub1_5m/img0093.png,394.23047228211726,132.3034499547889,412.9270014606663,199.61095499756556,413.86182791959374,255.7005425332128,283.92095012867776,130.43379703693398,243.72341239479726,198.67612853863812,225.02688321624822,246.35227794393825
labeled-data/sub1_5m/img0094.png,394.23047228211726,137.9124087083536,417.6011337553036,201.48060791542048,413.86182791959374,257.5701954510677,279.2468178340405,139.78206162620853,247.4627182305071,196.8064756207832,226.8965361341031,245.41745148501082
labeled-data/sub1_5m/img0095.png,393.29564582318983,139.78206162620853,414.7966543785213,204.28508729220283,413.86182791959374,258.50502190999515,284.8557765876052,134.17310287264382,246.52789177157962,199.61095499756556,225.96170967517565,245.41745148501082
labeled-data/sub1_5m/img0096.png,393.29564582318983,136.97758224942618,418.535960214231,199.61095499756556,413.86182791959374,258.50502190999515,280.181644292968,143.52136746191837,249.33237114836197,200.54578145649305,224.09205675732073,248.22193086179317
labeled-data/sub1_5m/img0097.png,391.4259929053349,140.71688808513596,419.47078667315856,201.48060791542048,414.7966543785213,259.43984836892264,277.37716491618556,138.8472351672811,250.26719760728946,202.41543437434797,226.8965361341031,249.15675732072066
labeled-data/sub1_5m/img0098.png,393.29564582318983,141.65171454406345,418.535960214231,202.41543437434797,415.7314808374487,259.43984836892264,279.2468178340405,140.71688808513596,246.52789177157962,198.67612853863812,227.83136259303058,245.41745148501082
labeled-data/sub1_5m/img0099.png,395.1652987410447,135.10792933157126,420.405613132086,200.54578145649305,415.7314808374487,260.3746748278501,280.181644292968,142.58654100299088,244.6582388537247,198.67612853863812,225.02688321624822,244.48262502608338
labeled-data/sub1_5m/img0100.png,393.29564582318983,138.8472351672811,411.9921750017389,203.3502608332754,412.9270014606663,260.3746748278501,280.181644292968,134.17310287264382,248.39754468943454,199.61095499756556,225.96170967517565,248.22193086179317
labeled-data/sub1_5m/img0101.png,391.4259929053349,134.17310287264382,420.405613132086,206.15474021005775,416.66630729637615,261.30950128677756,280.181644292968,135.10792933157126,249.33237114836197,193.06716978507342,226.8965361341031,247.28710440286574
labeled-data/sub1_5m/img0102.png,391.4259929053349,137.9124087083536,420.405613132086,205.21991375113032,411.9921750017389,256.6353689921403,284.8557765876052,140.71688808513596,245.5930653126522,200.54578145649305,225.02688321624822,241.67814564930103
labeled-data/sub1_5m/img0103.png,390.4911664464075,136.97758224942618,421.3404395910134,202.41543437434797,414.7966543785213,260.3746748278501,279.2468178340405,142.58654100299088,252.13685052514433,196.8064756207832,226.8965361341031,244.48262502608338
labeled-data/sub1_5m/img0104.png,397.0349516588996,137.9124087083536,423.2100925088683,205.21991375113032,411.05734854281144,260.3746748278501,281.1164707518954,139.78206162620853,245.5930653126522,201.48060791542048,225.96170967517565,247.28710440286574
labeled-data/sub1_5m/img0105.png,394.23047228211726,145.39102037977324,417.6011337553036,198.67612853863812,418.535960214231,262.244327745705,277.37716491618556,148.1954997565556,244.6582388537247,204.28508729220283,223.1572302983933,248.22193086179317
labeled-data/sub1_5m/img0106.png,392.36081936426234,143.52136746191837,413.86182791959374,205.21991375113032,415.7314808374487,261.30950128677756,282.05129721082284,137.9124087083536,243.72341239479726,197.7413020797107,225.96170967517565,249.15675732072066
labeled-data/sub1_5m/img0107.png,390.4911664464075,140.71688808513596,417.6011337553036,203.3502608332754,416.66630729637615,259.43984836892264,282.9861236697503,138.8472351672811,241.85375947694234,198.67612853863812,224.09205675732073,249.15675732072066
labeled-data/sub1_5m/img0108.png,391.4259929053349,141.65171454406345,421.3404395910134,203.3502608332754,415.7314808374487,260.3746748278501,280.181644292968,140.71688808513596,244.6582388537247,199.61095499756556,226.8965361341031,245.41745148501082
labeled-data/sub1_5m/img0109.png,391.4259929053349,139.78206162620853,417.6011337553036,202.41543437434797,415.7314808374487,258.50502190999515,281.1164707518954,149.13032621548308,245.5930653126522,204.28508729220283,225.02688321624822,245.41745148501082
labeled-data/sub1_5m/img0110.png,392.36081936426234,140.71688808513596,417.6011337553036,208.02439312791267,415.7314808374487,259.43984836892264,280.181644292968,139.78206162620853,247.4627182305071,201.48060791542048,229.70101551088544,247.28710440286574
labeled-data/sub1_5m/img0111.png,389.55633998748,143.52136746191837,420.405613132086,203.3502608332754,419.47078667315856,259.43984836892264,281.1164707518954,141.65171454406345,249.33237114836197,201.48060791542048,225.96170967517565,250.0915837796481
labeled-data/sub1_5m/img0112.png,393.29564582318983,148.1954997565556,420.405613132086,207.08956666898519,418.535960214231,259.43984836892264,279.2468178340405,148.1954997565556,242.78858593586983,201.48060791542048,228.766189051958,247.28710440286574
labeled-data/sub1_5m/img0113.png,393.29564582318983,144.4561939208458,417.6011337553036,204.28508729220283,414.7966543785213,260.3746748278501,281.1164707518954,138.8472351672811,247.4627182305071,199.61095499756556,223.1572302983933,248.22193086179317
labeled-data/sub1_5m/img0114.png,392.36081936426234,145.39102037977324,422.27526604994085,206.15474021005775,416.66630729637615,259.43984836892264,279.2468178340405,139.78206162620853,247.4627182305071,198.67612853863812,224.09205675732073,249.15675732072066
labeled-data/sub1_5m/img0115.png,391.4259929053349,145.39102037977324,423.2100925088683,205.21991375113032,416.66630729637615,255.7005425332128,282.9861236697503,135.10792933157126,243.72341239479726,202.41543437434797,226.8965361341031,244.48262502608338
labeled-data/sub1_5m/img0116.png,394.23047228211726,136.97758224942618,414.7966543785213,205.21991375113032,420.405613132086,259.43984836892264,278.31199137511305,141.65171454406345,245.5930653126522,199.61095499756556,226.8965361341031,249.15675732072066
labeled-data/sub1_5m/img0117.png,394.23047228211726,141.65171454406345,417.6011337553036,204.28508729220283,414.7966543785213,257.5701954510677,279.2468178340405,141.65171454406345,244.6582388537247,199.61095499756556,223.1572302983933,249.15675732072066
labeled-data/sub1_5m/img0118.png,394.23047228211726,143.52136746191837,417.6011337553036,202.41543437434797,416.66630729637615,262.244327745705,282.9861236697503,144.4561939208458,247.4627182305071,201.48060791542048,222.2224038394658,251.02641023857552
labeled-data/sub1_5m/img0119.png,392.36081936426234,149.13032621548308,420.405613132086,202.41543437434797,415.7314808374487,256.6353689921403,280.181644292968,142.58654100299088,245.5930653126522,201.48060791542048,225.02688321624822,244.48262502608338
labeled-data/sub1_5m/img0120.png,387.68668706962507,146.32584683870073,417.6011337553036,203.3502608332754,418.535960214231,261.30950128677756,281.1164707518954,136.97758224942618,243.72341239479726,201.48060791542048,220.35275092161095,248.22193086179317
