scorer,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon
labeled-data/sub11_7m_spon_AVI/img0280.png,421.3404395910134,258.50502190999515,458.7334979481115,340.7697502956111,462.47280378382135,385.6414203241289,298.878173471517,213.63335188147738,251.2020240662169,282.81050984210896,253.07167698407181,373.488676358072
labeled-data/sub11_7m_spon_AVI/img0289.png,425.07974542672326,245.41745148501082,461.5379773248939,322.073221117062,433.49318355707027,366.01006468665236,294.20404117687974,237.9388398135912,262.4199415733463,297.7677331849482,315.7050497322112,351.9876678027406
labeled-data/sub11_7m_spon_AVI/img0298.png,426.0145718856507,248.22193086179317,458.7334979481115,328.6170063295542,450.3200598177645,382.83694094734653,296.07369409473466,235.13436043680883,249.33237114836197,311.79013006886004,274.5726855394032,358.5314530152327
labeled-data/sub11_7m_spon_AVI/img0304.png,427.88422480350556,248.22193086179317,457.7986714891841,334.2259650831189,472.75589483202333,385.6414203241289,293.2692147179523,236.06918689573627,246.52789177157962,311.79013006886004,271.76820616262086,366.01006468665236
labeled-data/sub11_7m_spon_AVI/img0311.png,435.36283647492525,242.61297210822846,466.2121096195312,331.42148570633657,454.9941921124018,383.77176740627397,293.2692147179523,233.2647075189539,256.8109828197816,325.81252695277186,262.4199415733463,387.5110732419838
labeled-data/sub11_7m_spon_AVI/img0312.png,441.9066216874174,244.48262502608338,467.1469360784586,329.55183278848165,454.05936565347423,382.83694094734653,301.68265284829937,234.19953397788134,254.00650344299925,318.33391528135223,259.61546219656395,386.5762467830564
labeled-data/sub11_7m_spon_AVI/img0315.png,436.2976629338527,236.06918689573627,465.27728316060376,318.33391528135223,452.18971273561937,380.96728802949167,283.92095012867776,243.5477985671559,252.13685052514433,324.8777004938444,252.13685052514433,394.05485845447595
labeled-data/sub11_7m_spon_AVI/img0318.png,421.3404395910134,224.85126938860685,460.6031508659665,308.9856506920777,460.6031508659665,376.2931557348544,279.2468178340405,253.83088961535788,239.98410655908748,325.81252695277186,211.0044863323364,378.16280865270926
labeled-data/sub11_7m_spon_AVI/img0323.png,408.25286916602903,221.111963552897,457.7986714891841,295.89808026709335,467.1469360784586,360.40110593308765,274.5726855394032,257.5701954510677,221.28757738053838,337.03044445990133,177.3507338109481,409.0120817973152
labeled-data/sub11_7m_spon_AVI/img0329.png,404.5135633303193,220.17713709396958,447.5155804409821,296.8329067260208,469.0165889963135,371.6190234402171,267.0940738679836,248.22193086179317,229.70101551088544,321.1383946581346,235.3099742644502,389.3807261598387
labeled-data/sub11_7m_spon_AVI/img0336.png,409.1876956249566,232.32988106002648,451.25488627669193,320.20356819920715,483.0389858802253,388.44589970091124,267.0940738679836,243.5477985671559,233.44032134659528,336.09561800097384,194.17761007164222,403.4031230437505
labeled-data/sub11_7m_spon_AVI/img0341.png,417.6011337553036,247.28710440286574,458.7334979481115,329.55183278848165,483.0389858802253,386.5762467830564,267.0940738679836,233.2647075189539,232.50549488766785,311.79013006886004,183.89451902344024,354.7921471795229
labeled-data/sub11_7m_spon_AVI/img0343.png,418.535960214231,251.961236697503,454.05936565347423,336.09561800097384,467.1469360784586,379.0976351116367,273.6378590804758,222.0467900118245,231.57066842874036,304.3115183974404,184.82934548236773,334.2259650831189
labeled-data/sub11_7m_spon_AVI/img0346.png,427.88422480350556,258.50502190999515,443.77627460527225,334.2259650831189,460.6031508659665,370.68419698128963,279.2468178340405,214.5681783404048,232.50549488766785,288.4194685956737,184.82934548236773,314.5946094456424
labeled-data/sub11_7m_spon_AVI/img0351.png,431.6235306392154,263.1791542046324,447.5155804409821,335.16079154204635,457.7986714891841,372.55384989914455,297.9433470125896,208.9592195868401,229.70101551088544,264.1139806635599,170.8069485984559,323.94287403491694
labeled-data/sub11_7m_spon_AVI/img0354.png,435.36283647492525,258.50502190999515,448.4504068999095,334.2259650831189,464.3424567016763,373.488676358072,303.5523057661543,203.3502608332754,232.50549488766785,262.244327745705,175.48108089309318,323.94287403491694
labeled-data/sub11_7m_spon_AVI/img0358.png,446.58075398205466,257.5701954510677,452.18971273561937,330.4866592474091,469.0165889963135,367.8797176045073,325.9881407804132,204.28508729220283,254.00650344299925,261.30950128677756,175.48108089309318,307.11599777422276
labeled-data/sub11_7m_spon_AVI/img0362.png,461.5379773248939,261.30950128677756,457.7986714891841,341.7045767545386,481.16933296237045,361.33593239201514,338.1408847464701,206.15474021005775,257.7458092787091,246.35227794393825,180.15521318773045,293.09360089031094
labeled-data/sub11_7m_spon_AVI/img0363.png,469.95141545524103,263.1791542046324,455.9290185713292,337.96527091882876,483.0389858802253,357.5966265563053,340.94536412325243,204.28508729220283,260.55028865549144,246.35227794393825,181.09003964665789,286.5498156778188
labeled-data/sub11_7m_spon_AVI/img0367.png,474.6255477498783,263.1791542046324,465.27728316060376,358.5314530152327,507.3444738123391,329.55183278848165,340.94536412325243,203.3502608332754,267.0940738679836,246.35227794393825,192.3079571537873,275.3318981706893
labeled-data/sub11_7m_spon_AVI/img0369.png,479.2996800445156,264.1139806635599,468.08176253738606,367.8797176045073,510.1489531891215,325.81252695277186,343.7498435000348,210.82887250469503,279.2468178340405,251.961236697503,228.766189051958,261.30950128677756
labeled-data/sub11_7m_spon_AVI/img0375.png,493.3220769284273,272.527418793907,480.234506503443,382.83694094734653,531.6499617444529,305.24634485636784,355.9025874660917,217.37265771718722,263.3547680322738,243.5477985671559,316.6398761911386,194.93682270292828
labeled-data/sub11_7m_spon_AVI/img0378.png,491.45242401057243,277.20155108854425,478.36485358558804,380.0324615705642,519.497217778396,310.8553036099326,358.70706684287404,207.08956666898519,337.2060582875426,244.48262502608338,504.5399944355568,244.48262502608338
labeled-data/sub11_7m_spon_AVI/img0380.png,488.64794463379,265.04880712248735,487.7131181748626,372.55384989914455,513.8882590248312,317.39908882242474,383.9473812339153,210.82887250469503,479.2996800445156,217.37265771718722,561.5644084301314,211.76369896362246
labeled-data/sub11_7m_spon_AVI/img0381.png,487.7131181748626,266.91846004034227,481.16933296237045,378.16280865270926,514.8230854837587,322.073221117062,392.36081936426234,198.67612853863812,474.6255477498783,192.13234332614593,571.8474994783334,190.26269040829106
labeled-data/sub11_7m_spon_AVI/img0384.png,484.9086387980803,272.527418793907,489.58277109271756,376.2931557348544,511.08377964804896,337.96527091882876,438.16731585170754,186.52338457258122,528.8454823676705,188.39303749043614,580.2609376086805,169.69650831188704
labeled-data/sub11_7m_spon_AVI/img0386.png,486.77829171593515,268.7881129581972,489.58277109271756,351.0528413438131,499.86586214091955,382.83694094734653,445.6459275231272,182.78407873687144,552.2161438408568,194.00199624400085,584.0002434443902,175.30546706545175
labeled-data/sub11_7m_spon_AVI/img0389.png,497.99620922306457,278.1363775474717,502.67034151770184,367.8797176045073,502.67034151770184,429.5782638937192,492.38725046949986,194.00199624400085,593.3485080336648,206.15474021005775,563.4340613479862,171.56616122974197
labeled-data/sub11_7m_spon_AVI/img0396.png,495.19172984628227,287.48464213674623,493.3220769284273,360.40110593308765,497.06138276413714,421.16482576337216,450.3200598177645,190.26269040829106,559.6947555122765,165.95720247617726,531.6499617444529,164.08754955832234
labeled-data/sub11_7m_spon_AVI/img0404.png,485.8434652570077,272.527418793907,493.3220769284273,358.5314530152327,501.7355150587744,423.03447868122703,433.49318355707027,201.48060791542048,532.5847882033803,171.56616122974197,584.0002434443902,123.89001182444184
labeled-data/sub11_7m_spon_AVI/img0407.png,478.36485358558804,283.74533630103645,493.3220769284273,355.7269736384504,501.7355150587744,414.62104055087997,382.07772831606036,226.72092230646172,477.4300271266606,244.48262502608338,566.2385407247687,198.67612853863812
labeled-data/sub11_7m_spon_AVI/img0409.png,454.9941921124018,245.41745148501082,480.234506503443,328.6170063295542,497.06138276413714,389.3807261598387,340.01053766432494,234.19953397788134,321.3140084857759,351.0528413438131,376.46876956249565,450.14444599012324
labeled-data/sub11_7m_spon_AVI/img0411.png,433.49318355707027,228.59057522431664,466.2121096195312,304.3115183974404,488.64794463379,349.1831884259582,304.4871322250817,237.9388398135912,300.74782638937194,330.4866592474091,351.2284551714544,396.85933783125836
labeled-data/sub11_7m_spon_AVI/img0414.png,428.819051262433,227.6557487653892,467.1469360784586,307.11599777422276,496.1265563052097,359.46627947416016,292.3343882590248,248.22193086179317,271.76820616262086,338.9000973777562,304.4871322250817,425.83895805800944
labeled-data/sub11_7m_spon_AVI/img0423.png,426.9493983445781,235.13436043680883,459.66832440703905,309.9204771510051,471.8210683730959,391.25037907769365,282.9861236697503,251.961236697503,260.55028865549144,337.03044445990133,295.13886763580723,423.03447868122703
labeled-data/sub11_7m_spon_AVI/img0431.png,420.405613132086,234.19953397788134,455.9290185713292,308.9856506920777,469.95141545524103,391.25037907769365,272.70303262154835,258.50502190999515,247.4627182305071,348.24836196703075,282.9861236697503,417.4255199276623
labeled-data/sub11_7m_spon_AVI/img0432.png,417.6011337553036,231.395054601099,456.86384503025664,308.9856506920777,466.2121096195312,381.9021144884191,275.5075119983307,262.244327745705,249.33237114836197,342.63940321346604,288.59508242331503,410.8817347151702
labeled-data/sub11_7m_spon_AVI/img0436.png,415.7314808374487,231.395054601099,455.9290185713292,308.05082423315025,469.95141545524103,396.85933783125836,274.5726855394032,263.1791542046324,246.52789177157962,346.3787090491758,284.8557765876052,410.8817347151702
labeled-data/sub11_7m_spon_AVI/img0441.png,415.7314808374487,232.32988106002648,446.58075398205466,320.20356819920715,464.3424567016763,398.7289907491132,267.0940738679836,261.30950128677756,230.63584196981293,339.83492383668363,269.89855324476594,377.2279821937818
labeled-data/sub11_7m_spon_AVI/img0442.png,412.9270014606663,227.6557487653892,451.25488627669193,316.4642623634973,465.27728316060376,400.5986436669682,261.4851151144189,261.30950128677756,230.63584196981293,340.7697502956111,269.89855324476594,373.488676358072
labeled-data/sub11_7m_spon_AVI/img0449.png,412.9270014606663,237.9388398135912,446.58075398205466,316.4642623634973,459.66832440703905,394.98968491340344,257.7458092787091,259.43984836892264,236.24480072337764,344.5090561313209,243.72341239479726,389.3807261598387
labeled-data/sub11_7m_spon_AVI/img0451.png,398.90460457675454,233.2647075189539,441.9066216874174,322.073221117062,454.9941921124018,396.85933783125836,254.00650344299925,251.961236697503,226.8965361341031,336.09561800097384,225.96170967517565,397.7941642901858
labeled-data/sub11_7m_spon_AVI/img0453.png,404.5135633303193,241.67814564930103,439.102142310635,325.81252695277186,451.25488627669193,394.98968491340344,254.94132990192668,247.28710440286574,235.3099742644502,337.96527091882876,223.1572302983933,397.7941642901858
labeled-data/sub11_7m_spon_AVI/img0456.png,406.38321624817416,243.5477985671559,435.36283647492525,321.1383946581346,451.25488627669193,375.3583292759269,257.7458092787091,242.61297210822846,230.63584196981293,331.42148570633657,225.02688321624822,399.6638172080407
labeled-data/sub11_7m_spon_AVI/img0461.png,407.3180427071016,230.46022814217156,440.97179522848995,318.33391528135223,454.05936565347423,376.2931557348544,261.4851151144189,234.19953397788134,239.04928010016,323.94287403491694,239.98410655908748,394.05485845447595
labeled-data/sub11_7m_spon_AVI/img0464.png,407.3180427071016,237.00401335466375,437.2324893927801,325.81252695277186,437.2324893927801,386.5762467830564,262.4199415733463,232.32988106002648,227.83136259303058,316.4642623634973,225.02688321624822,390.31555261876616
labeled-data/sub11_7m_spon_AVI/img0468.png,405.44838978924673,236.06918689573627,436.2976629338527,322.073221117062,439.102142310635,407.14242887946034,256.8109828197816,225.78609584753428,219.41792446268346,308.9856506920777,202.59104820198934,372.55384989914455
labeled-data/sub11_7m_spon_AVI/img0472.png,397.9697781178271,232.32988106002648,433.49318355707027,322.073221117062,448.4504068999095,402.46829658482307,245.5930653126522,231.395054601099,212.87413925019132,310.8553036099326,196.04726298949714,372.55384989914455
labeled-data/sub11_7m_spon_AVI/img0479.png,397.0349516588996,231.395054601099,431.6235306392154,314.5946094456424,450.3200598177645,381.9021144884191,250.26719760728946,232.32988106002648,222.2224038394658,318.33391528135223,192.3079571537873,377.2279821937818
labeled-data/sub11_7m_spon_AVI/img0486.png,398.90460457675454,226.72092230646172,434.4280100159978,310.8553036099326,454.05936565347423,381.9021144884191,251.2020240662169,236.06918689573627,216.6134450859011,315.5294359045699,196.98208944842457,371.6190234402171
labeled-data/sub11_7m_spon_AVI/img0491.png,402.6439104124643,227.6557487653892,438.16731585170754,318.33391528135223,451.25488627669193,375.3583292759269,251.2020240662169,236.06918689573627,216.6134450859011,316.4642623634973,198.8517423662795,376.2931557348544
labeled-data/sub11_7m_spon_AVI/img0495.png,406.38321624817416,232.32988106002648,437.2324893927801,315.5294359045699,450.3200598177645,380.96728802949167,258.6806357376365,236.06918689573627,219.41792446268346,318.33391528135223,206.33035403769912,371.6190234402171
labeled-data/sub11_7m_spon_AVI/img0497.png,417.6011337553036,236.06918689573627,441.9066216874174,321.1383946581346,449.38523335883707,379.0976351116367,270.8333797036934,236.06918689573627,225.02688321624822,304.3115183974404,225.02688321624822,355.7269736384504
labeled-data/sub11_7m_spon_AVI/img0500.png,430.68870418028797,248.22193086179317,451.25488627669193,325.81252695277186,451.25488627669193,382.83694094734653,287.6602559643876,228.59057522431664,251.2020240662169,304.3115183974404,296.07369409473466,354.7921471795229
labeled-data/sub11_7m_spon_AVI/img0505.png,433.49318355707027,249.15675732072066,454.05936565347423,325.81252695277186,443.77627460527225,391.25037907769365,292.3343882590248,226.72092230646172,254.94132990192668,300.5722125617306,301.68265284829937,368.8145440634347
labeled-data/sub11_7m_spon_AVI/img0513.png,431.6235306392154,253.83088961535788,451.25488627669193,330.4866592474091,461.5379773248939,404.337949502678,285.7906030465327,230.46022814217156,252.13685052514433,304.3115183974404,297.9433470125896,377.2279821937818
labeled-data/sub11_7m_spon_AVI/img0520.png,438.16731585170754,267.8532864992697,451.25488627669193,342.63940321346604,465.27728316060376,404.337949502678,302.61747930722686,225.78609584753428,254.00650344299925,295.89808026709335,297.9433470125896,367.8797176045073
labeled-data/sub11_7m_spon_AVI/img0525.png,444.7111010641998,268.7881129581972,454.9941921124018,340.7697502956111,475.56037420880574,394.05485845447595,298.878173471517,221.111963552897,230.63584196981293,313.65978298671496,297.9433470125896,344.5090561313209
labeled-data/sub11_7m_spon_AVI/img0527.png,440.0369687695625,269.7229394171246,465.27728316060376,340.7697502956111,501.7355150587744,391.25037907769365,288.59508242331503,222.98161647075193,226.8965361341031,308.9856506920777,296.07369409473466,346.3787090491758
labeled-data/sub11_7m_spon_AVI/img0531.png,443.77627460527225,263.1791542046324,462.47280378382135,346.3787090491758,509.214126730194,404.337949502678,306.35678514293664,221.111963552897,232.50549488766785,300.5722125617306,313.8353968143563,345.4438825902484
labeled-data/sub11_7m_spon_AVI/img0533.png,441.9066216874174,267.8532864992697,467.1469360784586,342.63940321346604,504.5399944355568,402.46829658482307,308.22643806079157,219.2423106350421,242.78858593586983,300.5722125617306,325.0533143214857,344.5090561313209
labeled-data/sub11_7m_spon_AVI/img0537.png,443.77627460527225,272.527418793907,461.5379773248939,344.5090561313209,481.16933296237045,401.53347012589563,302.61747930722686,217.37265771718722,275.5075119983307,313.65978298671496,360.57671976072896,358.5314530152327
labeled-data/sub11_7m_spon_AVI/img0552.png,449.38523335883707,257.5701954510677,464.3424567016763,350.1180148848856,464.3424567016763,314.5946094456424,313.8353968143563,220.17713709396958,268.9637267858385,318.33391528135223,352.16328163038185,340.7697502956111
labeled-data/sub11_7m_spon_AVI/img0554.png,440.0369687695625,251.02641023857552,464.3424567016763,340.7697502956111,465.27728316060376,294.0284273492384,308.22643806079157,232.32988106002648,277.37716491618556,325.81252695277186,358.70706684287404,328.6170063295542
