scorer,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon,sub7_4m_spon
labeled-data/sub7_4m_spon_AVI/img0466.png,426.9493983445781,210.82887250469503,471.8210683730959,291.2239479724561,490.517597551645,375.3583292759269,224.09205675732073,240.74331919037354,211.0044863323364,328.6170063295542,222.2224038394658,411.8165611740976
labeled-data/sub7_4m_spon_AVI/img0484.png,429.75387772136054,211.76369896362246,471.8210683730959,299.63738610280313,482.1041594212979,376.2931557348544,221.28757738053838,237.00401335466375,207.26518049662656,325.81252695277186,216.6134450859011,416.4906934687349
labeled-data/sub7_4m_spon_AVI/img0498.png,429.75387772136054,211.76369896362246,466.2121096195312,291.2239479724561,483.0389858802253,375.3583292759269,224.09205675732073,242.61297210822846,208.20000695555404,327.6821798706268,213.80896570911875,418.36034638658975
labeled-data/sub7_4m_spon_AVI/img0504.png,428.819051262433,210.82887250469503,471.8210683730959,291.2239479724561,481.16933296237045,375.3583292759269,223.1572302983933,236.06918689573627,208.20000695555404,333.2911386241915,212.87413925019132,419.29517284551724
labeled-data/sub7_4m_spon_AVI/img0527.png,430.68870418028797,211.76369896362246,473.69072129095076,294.0284273492384,487.7131181748626,378.16280865270926,222.2224038394658,237.00401335466375,209.13483341448148,335.16079154204635,211.0044863323364,423.9693051401545
labeled-data/sub7_4m_spon_AVI/img0531.png,430.68870418028797,211.76369896362246,471.8210683730959,294.96325380816586,481.16933296237045,377.2279821937818,225.02688321624822,239.8084927314461,211.93931279126383,332.35631216526406,211.93931279126383,421.16482576337216
labeled-data/sub7_4m_spon_AVI/img0558.png,429.75387772136054,211.76369896362246,471.8210683730959,297.7677331849482,481.16933296237045,380.96728802949167,223.1572302983933,238.87366627251862,211.0044863323364,334.2259650831189,211.0044863323364,417.4255199276623
labeled-data/sub7_4m_spon_AVI/img0571.png,432.55835709814284,208.02439312791267,471.8210683730959,293.09360089031094,482.1041594212979,380.0324615705642,228.766189051958,245.41745148501082,210.06965987340897,355.7269736384504,217.5482715448286,423.03447868122703
labeled-data/sub7_4m_spon_AVI/img0573.png,435.36283647492525,212.69852542254995,472.75589483202333,283.74533630103645,481.16933296237045,382.83694094734653,224.09205675732073,241.67814564930103,213.80896570911875,350.1180148848856,222.2224038394658,415.55586700980746
labeled-data/sub7_4m_spon_AVI/img0589.png,430.68870418028797,213.63335188147738,470.88624191416847,284.6801627599639,478.36485358558804,381.9021144884191,227.83136259303058,232.32988106002648,225.02688321624822,320.20356819920715,247.4627182305071,388.44589970091124
labeled-data/sub7_4m_spon_AVI/img0594.png,429.75387772136054,209.8940460457676,469.95141545524103,294.96325380816586,473.69072129095076,380.96728802949167,222.2224038394658,232.32988106002648,217.5482715448286,311.79013006886004,241.85375947694234,368.8145440634347
labeled-data/sub7_4m_spon_AVI/img0600.png,426.0145718856507,208.02439312791267,455.9290185713292,291.2239479724561,448.4504068999095,377.2279821937818,220.35275092161095,222.0467900118245,220.35275092161095,295.89808026709335,239.98410655908748,339.83492383668363
labeled-data/sub7_4m_spon_AVI/img0605.png,419.47078667315856,202.41543437434797,450.3200598177645,278.1363775474717,455.9290185713292,347.3135355081033,223.1572302983933,212.69852542254995,206.33035403769912,280.9408569242541,229.70101551088544,323.94287403491694
labeled-data/sub7_4m_spon_AVI/img0613.png,432.55835709814284,208.02439312791267,453.1245391945468,266.91846004034227,481.16933296237045,313.65978298671496,222.2224038394658,216.43783125825973,212.87413925019132,287.48464213674623,220.35275092161095,328.6170063295542
labeled-data/sub7_4m_spon_AVI/img0621.png,429.75387772136054,205.21991375113032,456.86384503025664,267.8532864992697,476.4952006677332,316.4642623634973,224.09205675732073,222.98161647075193,208.20000695555404,294.0284273492384,211.0044863323364,339.83492383668363
labeled-data/sub7_4m_spon_AVI/img0629.png,426.9493983445781,210.82887250469503,454.05936565347423,269.7229394171246,469.0165889963135,329.55183278848165,223.1572302983933,228.59057522431664,211.93931279126383,299.63738610280313,207.26518049662656,338.9000973777562
labeled-data/sub7_4m_spon_AVI/img0638.png,427.88422480350556,214.5681783404048,460.6031508659665,284.6801627599639,446.58075398205466,355.7269736384504,222.2224038394658,231.395054601099,218.48309800375603,308.05082423315025,222.2224038394658,350.1180148848856
labeled-data/sub7_4m_spon_AVI/img0640.png,426.9493983445781,212.69852542254995,466.2121096195312,276.2667246296168,453.1245391945468,349.1831884259582,235.3099742644502,225.78609584753428,221.28757738053838,305.24634485636784,230.63584196981293,356.66180009737786
labeled-data/sub7_4m_spon_AVI/img0661.png,422.27526604994085,209.8940460457676,466.2121096195312,273.4622452528344,446.58075398205466,364.14041176879743,228.766189051958,234.19953397788134,220.35275092161095,318.33391528135223,217.5482715448286,385.6414203241289
labeled-data/sub7_4m_spon_AVI/img0669.png,426.0145718856507,211.76369896362246,467.1469360784586,273.4622452528344,453.1245391945468,361.33593239201514,225.02688321624822,228.59057522431664,214.74379216804618,317.39908882242474,210.06965987340897,389.3807261598387
labeled-data/sub7_4m_spon_AVI/img0681.png,422.27526604994085,210.82887250469503,463.4076302427488,277.20155108854425,471.8210683730959,357.5966265563053,217.5482715448286,234.19953397788134,211.93931279126383,317.39908882242474,200.72139528413442,396.85933783125836
labeled-data/sub7_4m_spon_AVI/img0684.png,422.27526604994085,213.63335188147738,461.5379773248939,281.8756833831815,471.8210683730959,358.5314530152327,222.2224038394658,236.06918689573627,216.6134450859011,318.33391528135223,210.06965987340897,392.1852055366211
labeled-data/sub7_4m_spon_AVI/img0696.png,426.0145718856507,212.69852542254995,466.2121096195312,288.4194685956737,492.38725046949986,357.5966265563053,218.48309800375603,231.395054601099,216.6134450859011,323.0080475759895,210.06965987340897,394.98968491340344
labeled-data/sub7_4m_spon_AVI/img0698.png,428.819051262433,208.02439312791267,468.08176253738606,281.8756833831815,492.38725046949986,339.83492383668363,218.48309800375603,235.13436043680883,212.87413925019132,323.0080475759895,208.20000695555404,395.9245113723309
labeled-data/sub7_4m_spon_AVI/img0700.png,424.14491896779583,212.69852542254995,456.86384503025664,280.9408569242541,502.67034151770184,319.26874174027967,222.2224038394658,231.395054601099,213.80896570911875,323.94287403491694,202.59104820198934,394.98968491340344
labeled-data/sub7_4m_spon_AVI/img0708.png,425.07974542672326,210.82887250469503,457.7986714891841,275.3318981706893,504.5399944355568,306.18117131529533,223.1572302983933,232.32988106002648,216.6134450859011,323.94287403491694,200.72139528413442,394.98968491340344
labeled-data/sub7_4m_spon_AVI/img0720.png,420.405613132086,207.08956666898519,460.6031508659665,273.4622452528344,505.47482089448425,307.11599777422276,224.09205675732073,234.19953397788134,213.80896570911875,330.4866592474091,216.6134450859011,408.0772553383878
labeled-data/sub7_4m_spon_AVI/img0728.png,421.3404395910134,208.9592195868401,456.86384503025664,272.527418793907,500.800688599847,316.4642623634973,223.1572302983933,234.19953397788134,220.35275092161095,329.55183278848165,212.87413925019132,397.7941642901858
labeled-data/sub7_4m_spon_AVI/img0732.png,425.07974542672326,208.02439312791267,461.5379773248939,277.20155108854425,504.5399944355568,337.03044445990133,226.8965361341031,235.13436043680883,211.0044863323364,314.5946094456424,217.5482715448286,386.5762467830564
labeled-data/sub7_4m_spon_AVI/img0760.png,421.3404395910134,211.76369896362246,457.7986714891841,288.4194685956737,477.4300271266606,365.0752382277249,224.09205675732073,238.87366627251862,209.13483341448148,307.11599777422276,245.5930653126522,382.83694094734653
labeled-data/sub7_4m_spon_AVI/img0762.png,422.27526604994085,209.8940460457676,464.3424567016763,291.2239479724561,473.69072129095076,368.8145440634347,229.70101551088544,234.19953397788134,211.0044863323364,305.24634485636784,248.39754468943454,384.70659386520146
labeled-data/sub7_4m_spon_AVI/img0776.png,421.3404395910134,211.76369896362246,461.5379773248939,288.4194685956737,458.7334979481115,376.2931557348544,213.80896570911875,229.52540168324413,208.20000695555404,303.376691938513,249.33237114836197,402.46829658482307
labeled-data/sub7_4m_spon_AVI/img0780.png,418.535960214231,212.69852542254995,459.66832440703905,297.7677331849482,454.05936565347423,380.96728802949167,221.28757738053838,230.46022814217156,212.87413925019132,312.72495652778747,245.5930653126522,399.6638172080407
labeled-data/sub7_4m_spon_AVI/img0791.png,411.9921750017389,211.76369896362246,449.38523335883707,293.09360089031094,462.47280378382135,396.85933783125836,219.41792446268346,230.46022814217156,211.0044863323364,309.9204771510051,243.72341239479726,399.6638172080407
labeled-data/sub7_4m_spon_AVI/img0795.png,410.122522083884,211.76369896362246,446.58075398205466,301.50703902065806,462.47280378382135,403.4031230437505,216.6134450859011,228.59057522431664,210.06965987340897,316.4642623634973,245.5930653126522,397.7941642901858
labeled-data/sub7_4m_spon_AVI/img0815.png,419.47078667315856,221.111963552897,459.66832440703905,307.11599777422276,484.9086387980803,408.0772553383878,223.1572302983933,236.06918689573627,209.13483341448148,312.72495652778747,240.9189330180149,400.5986436669682
labeled-data/sub7_4m_spon_AVI/img0854.png,417.6011337553036,223.91644292967936,453.1245391945468,315.5294359045699,478.36485358558804,402.46829658482307,219.41792446268346,231.395054601099,202.59104820198934,315.5294359045699,243.72341239479726,399.6638172080407
labeled-data/sub7_4m_spon_AVI/img0875.png,424.14491896779583,222.0467900118245,449.38523335883707,303.376691938513,456.86384503025664,382.83694094734653,228.766189051958,235.13436043680883,211.93931279126383,320.20356819920715,237.17962718230507,396.85933783125836
labeled-data/sub7_4m_spon_AVI/img0885.png,426.0145718856507,229.52540168324413,454.05936565347423,320.20356819920715,449.38523335883707,388.44589970091124,219.41792446268346,232.32988106002648,208.20000695555404,323.94287403491694,225.02688321624822,397.7941642901858
labeled-data/sub7_4m_spon_AVI/img0888.png,418.535960214231,229.52540168324413,442.8414481463448,298.7025596438757,445.6459275231272,384.70659386520146,220.35275092161095,228.59057522431664,208.20000695555404,317.39908882242474,213.80896570911875,390.31555261876616
labeled-data/sub7_4m_spon_AVI/img0895.png,417.6011337553036,222.0467900118245,448.4504068999095,298.7025596438757,428.819051262433,368.8145440634347,219.41792446268346,229.52540168324413,206.33035403769912,318.33391528135223,211.0044863323364,388.44589970091124
labeled-data/sub7_4m_spon_AVI/img0912.png,418.535960214231,221.111963552897,448.4504068999095,304.3115183974404,451.25488627669193,405.2727759616054,221.28757738053838,231.395054601099,211.93931279126383,317.39908882242474,212.87413925019132,387.5110732419838
labeled-data/sub7_4m_spon_AVI/img0924.png,414.7966543785213,216.43783125825973,453.1245391945468,304.3115183974404,464.3424567016763,403.4031230437505,224.09205675732073,234.19953397788134,210.06965987340897,319.26874174027967,224.09205675732073,393.1200319955485
labeled-data/sub7_4m_spon_AVI/img0946.png,419.47078667315856,210.82887250469503,457.7986714891841,299.63738610280313,467.1469360784586,394.98968491340344,221.28757738053838,230.46022814217156,211.0044863323364,314.5946094456424,231.57066842874036,393.1200319955485
labeled-data/sub7_4m_spon_AVI/img0953.png,421.3404395910134,211.76369896362246,459.66832440703905,301.50703902065806,469.0165889963135,395.9245113723309,219.41792446268346,230.46022814217156,219.41792446268346,319.26874174027967,240.9189330180149,401.53347012589563
labeled-data/sub7_4m_spon_AVI/img0969.png,419.47078667315856,216.43783125825973,459.66832440703905,317.39908882242474,470.88624191416847,399.6638172080407,223.1572302983933,224.85126938860685,210.06965987340897,323.0080475759895,228.766189051958,399.6638172080407
labeled-data/sub7_4m_spon_AVI/img0986.png,422.27526604994085,216.43783125825973,459.66832440703905,306.18117131529533,468.08176253738606,396.85933783125836,223.1572302983933,231.395054601099,213.80896570911875,319.26874174027967,231.57066842874036,407.14242887946034
labeled-data/sub7_4m_spon_AVI/img1019.png,417.6011337553036,211.76369896362246,458.7334979481115,287.48464213674623,469.0165889963135,380.96728802949167,225.02688321624822,230.46022814217156,212.87413925019132,316.4642623634973,229.70101551088544,399.6638172080407
labeled-data/sub7_4m_spon_AVI/img1029.png,420.405613132086,218.30748417611466,457.7986714891841,303.376691938513,464.3424567016763,391.25037907769365,222.2224038394658,229.52540168324413,213.80896570911875,323.0080475759895,233.44032134659528,401.53347012589563
labeled-data/sub7_4m_spon_AVI/img1051.png,428.819051262433,215.5030047993323,457.7986714891841,299.63738610280313,460.6031508659665,388.44589970091124,223.1572302983933,231.395054601099,211.0044863323364,320.20356819920715,228.766189051958,402.46829658482307
labeled-data/sub7_4m_spon_AVI/img1063.png,424.14491896779583,218.30748417611466,459.66832440703905,302.4418654795855,456.86384503025664,381.9021144884191,214.74379216804618,229.52540168324413,211.93931279126383,335.16079154204635,224.09205675732073,391.25037907769365
labeled-data/sub7_4m_spon_AVI/img1080.png,421.3404395910134,214.5681783404048,455.9290185713292,301.50703902065806,463.4076302427488,385.6414203241289,218.48309800375603,229.52540168324413,211.0044863323364,322.073221117062,226.8965361341031,392.1852055366211
labeled-data/sub7_4m_spon_AVI/img1100.png,421.3404395910134,210.82887250469503,448.4504068999095,294.0284273492384,451.25488627669193,387.5110732419838,223.1572302983933,225.78609584753428,210.06965987340897,323.94287403491694,231.57066842874036,396.85933783125836
labeled-data/sub7_4m_spon_AVI/img1110.png,418.535960214231,214.5681783404048,450.3200598177645,301.50703902065806,451.25488627669193,392.1852055366211,217.5482715448286,228.59057522431664,208.20000695555404,322.073221117062,237.17962718230507,401.53347012589563
labeled-data/sub7_4m_spon_AVI/img1117.png,416.66630729637615,212.69852542254995,450.3200598177645,307.11599777422276,448.4504068999095,390.31555261876616,223.1572302983933,223.91644292967936,211.93931279126383,326.7473534116993,237.17962718230507,397.7941642901858
labeled-data/sub7_4m_spon_AVI/img1133.png,422.27526604994085,213.63335188147738,449.38523335883707,305.24634485636784,449.38523335883707,393.1200319955485,224.09205675732073,225.78609584753428,211.0044863323364,320.20356819920715,237.17962718230507,396.85933783125836
labeled-data/sub7_4m_spon_AVI/img1147.png,420.405613132086,218.30748417611466,451.25488627669193,309.9204771510051,446.58075398205466,399.6638172080407,225.02688321624822,230.46022814217156,211.93931279126383,316.4642623634973,232.50549488766785,406.2076024205329
labeled-data/sub7_4m_spon_AVI/img1155.png,422.27526604994085,218.30748417611466,441.9066216874174,296.8329067260208,428.819051262433,393.1200319955485,222.2224038394658,224.85126938860685,213.80896570911875,327.6821798706268,229.70101551088544,405.2727759616054
labeled-data/sub7_4m_spon_AVI/img1172.png,420.405613132086,215.5030047993323,452.18971273561937,315.5294359045699,440.97179522848995,395.9245113723309,222.2224038394658,231.395054601099,209.13483341448148,319.26874174027967,221.28757738053838,402.46829658482307
labeled-data/sub7_4m_spon_AVI/img1173.png,418.535960214231,214.5681783404048,446.58075398205466,304.3115183974404,450.3200598177645,397.7941642901858,220.35275092161095,231.395054601099,206.33035403769912,309.9204771510051,216.6134450859011,398.7289907491132
labeled-data/sub7_4m_spon_AVI/img1187.png,419.47078667315856,208.9592195868401,460.6031508659665,297.7677331849482,482.1041594212979,391.25037907769365,223.1572302983933,234.19953397788134,210.06965987340897,317.39908882242474,229.70101551088544,394.98968491340344
labeled-data/sub7_4m_spon_AVI/img1206.png,416.66630729637615,213.63335188147738,454.05936565347423,308.05082423315025,472.75589483202333,407.14242887946034,219.41792446268346,229.52540168324413,209.13483341448148,313.65978298671496,241.85375947694234,398.7289907491132
labeled-data/sub7_4m_spon_AVI/img1215.png,414.7966543785213,219.2423106350421,463.4076302427488,296.8329067260208,505.47482089448425,399.6638172080407,221.28757738053838,233.2647075189539,209.13483341448148,317.39908882242474,233.44032134659528,388.44589970091124
labeled-data/sub7_4m_spon_AVI/img1224.png,417.6011337553036,222.0467900118245,464.3424567016763,297.7677331849482,499.86586214091955,392.1852055366211,222.2224038394658,230.46022814217156,209.13483341448148,320.20356819920715,232.50549488766785,390.31555261876616
