scorer,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI,sub8_5m_spon_AVI
labeled-data/sub8_5m_spon_AVI/img0505.png,440.97179522848995,224.85126938860685,497.99620922306457,271.59259233497954,541.9330527926548,342.63940321346604,268.9637267858385,249.15675732072066,265.2244209501287,308.05082423315025,255.87615636085417,333.2911386241915
labeled-data/sub8_5m_spon_AVI/img0508.png,437.2324893927801,222.98161647075193,496.1265563052097,277.20155108854425,533.5196146623077,341.7045767545386,267.0940738679836,245.41745148501082,267.0940738679836,307.11599777422276,254.94132990192668,323.94287403491694
labeled-data/sub8_5m_spon_AVI/img0511.png,437.2324893927801,225.78609584753428,494.2569033873547,274.3970717117619,526.9758294498156,346.3787090491758,266.15924740905615,247.28710440286574,261.4851151144189,315.5294359045699,249.33237114836197,320.20356819920715
labeled-data/sub8_5m_spon_AVI/img0516.png,436.2976629338527,222.0467900118245,491.45242401057243,279.07120400639917,530.7151352855254,345.4438825902484,264.2895944912012,249.15675732072066,261.4851151144189,312.72495652778747,257.7458092787091,315.5294359045699
labeled-data/sub8_5m_spon_AVI/img0523.png,436.2976629338527,222.98161647075193,490.517597551645,279.07120400639917,533.5196146623077,341.7045767545386,265.2244209501287,249.15675732072066,264.2895944912012,309.9204771510051,244.6582388537247,321.1383946581346
labeled-data/sub8_5m_spon_AVI/img0530.png,440.0369687695625,226.72092230646172,491.45242401057243,280.0060304653266,526.0410029908882,350.1180148848856,265.2244209501287,250.0915837796481,265.2244209501287,313.65978298671496,248.39754468943454,323.0080475759895
labeled-data/sub8_5m_spon_AVI/img0533.png,440.0369687695625,225.78609584753428,493.3220769284273,282.81050984210896,524.1713500730332,348.24836196703075,266.15924740905615,251.02641023857552,265.2244209501287,313.65978298671496,240.9189330180149,319.26874174027967
labeled-data/sub8_5m_spon_AVI/img0541.png,441.9066216874174,227.6557487653892,493.3220769284273,281.8756833831815,522.3016971551783,351.0528413438131,268.02890032691107,249.15675732072066,269.89855324476594,312.72495652778747,247.4627182305071,331.42148570633657
labeled-data/sub8_5m_spon_AVI/img0544.png,439.102142310635,234.19953397788134,491.45242401057243,286.5498156778188,523.2365236141057,352.922494261668,265.2244209501287,247.28710440286574,266.15924740905615,315.5294359045699,239.04928010016,323.0080475759895
labeled-data/sub8_5m_spon_AVI/img0552.png,441.9066216874174,232.32988106002648,496.1265563052097,296.8329067260208,530.7151352855254,366.01006468665236,268.02890032691107,245.41745148501082,274.5726855394032,317.39908882242474,239.04928010016,312.72495652778747
labeled-data/sub8_5m_spon_AVI/img0553.png,444.7111010641998,230.46022814217156,494.2569033873547,301.50703902065806,531.6499617444529,371.6190234402171,272.70303262154835,242.61297210822846,268.02890032691107,310.8553036099326,239.98410655908748,319.26874174027967
labeled-data/sub8_5m_spon_AVI/img0555.png,446.58075398205466,232.32988106002648,499.86586214091955,300.5722125617306,533.5196146623077,394.98968491340344,276.44233845725813,240.74331919037354,272.70303262154835,322.073221117062,231.57066842874036,305.24634485636784
labeled-data/sub8_5m_spon_AVI/img0556.png,451.25488627669193,232.32988106002648,500.800688599847,297.7677331849482,541.9330527926548,395.9245113723309,277.37716491618556,233.2647075189539,270.8333797036934,316.4642623634973,231.57066842874036,306.18117131529533
labeled-data/sub8_5m_spon_AVI/img0562.png,460.6031508659665,230.46022814217156,501.7355150587744,308.9856506920777,540.9982263337274,382.83694094734653,281.1164707518954,237.9388398135912,264.2895944912012,319.26874174027967,227.83136259303058,290.2891215135286
labeled-data/sub8_5m_spon_AVI/img0574.png,459.66832440703905,210.82887250469503,504.5399944355568,280.0060304653266,540.0633998748,348.24836196703075,281.1164707518954,209.8940460457676,239.98410655908748,270.65776587605205,200.72139528413442,234.19953397788134
labeled-data/sub8_5m_spon_AVI/img0585.png,450.3200598177645,194.00199624400085,497.06138276413714,252.89606315643044,506.4096473534117,345.4438825902484,273.6378590804758,175.30546706545175,220.35275092161095,215.5030047993323,182.9596925645128,222.0467900118245
labeled-data/sub8_5m_spon_AVI/img0589.png,448.4504068999095,177.17511998330667,493.3220769284273,240.74331919037354,508.27930027126655,318.33391528135223,269.89855324476594,153.80445851012036,216.6134450859011,186.52338457258122,178.28556026987553,206.15474021005775
labeled-data/sub8_5m_spon_AVI/img0591.png,445.6459275231272,159.41341726368506,487.7131181748626,227.6557487653892,501.7355150587744,300.5722125617306,269.89855324476594,142.58654100299088,210.06965987340897,170.63133477081453,180.15521318773045,183.71890519579887
labeled-data/sub8_5m_spon_AVI/img0601.png,463.4076302427488,77.1486888780691,497.99620922306457,150.999979133338,497.99620922306457,225.78609584753428,283.92095012867776,49.1038951102455,229.70101551088544,82.75764763163386,201.65622174306185,105.19348264589274
labeled-data/sub8_5m_spon_AVI/img0606.png,470.88624191416847,100.51935035125547,508.27930027126655,165.95720247617726,512.9534325659038,248.22193086179317,295.13886763580723,70.60490366557696,252.13685052514433,116.41140015302216,230.63584196981293,134.17310287264382
labeled-data/sub8_5m_spon_AVI/img0616.png,462.47280378382135,136.97758224942618,505.47482089448425,190.26269040829106,507.3444738123391,270.65776587605205,303.5523057661543,99.58452389232804,265.2244209501287,184.6537316547263,207.26518049662656,188.39303749043614
labeled-data/sub8_5m_spon_AVI/img0622.png,466.2121096195312,136.97758224942618,501.7355150587744,208.02439312791267,482.1041594212979,303.376691938513,298.878173471517,111.73726785838494,260.55028865549144,181.84925227794395,235.3099742644502,205.21991375113032
labeled-data/sub8_5m_spon_AVI/img0625.png,463.4076302427488,143.52136746191837,500.800688599847,209.8940460457676,489.58277109271756,303.376691938513,305.4219586840092,105.19348264589274,253.07167698407181,180.91442581901651,238.11445364123256,210.82887250469503
labeled-data/sub8_5m_spon_AVI/img0633.png,462.47280378382135,149.13032621548308,497.99620922306457,220.17713709396958,491.45242401057243,310.8553036099326,290.46473534116996,114.54174723516729,243.72341239479726,211.76369896362246,247.4627182305071,188.39303749043614
labeled-data/sub8_5m_spon_AVI/img0637.png,465.27728316060376,150.0651526744105,501.7355150587744,225.78609584753428,486.77829171593515,321.1383946581346,282.9861236697503,120.150705988732,251.2020240662169,214.5681783404048,260.55028865549144,195.87164916185577
labeled-data/sub8_5m_spon_AVI/img0646.png,461.5379773248939,155.67411142797522,497.99620922306457,225.78609584753428,485.8434652570077,319.26874174027967,284.8557765876052,123.89001182444184,245.5930653126522,200.54578145649305,282.9861236697503,220.17713709396958
labeled-data/sub8_5m_spon_AVI/img0656.png,463.4076302427488,154.7392849690478,497.06138276413714,227.6557487653892,474.6255477498783,315.5294359045699,284.8557765876052,127.62931766015163,247.4627182305071,202.41543437434797,284.8557765876052,225.78609584753428
labeled-data/sub8_5m_spon_AVI/img0662.png,464.3424567016763,158.47859080475763,497.06138276413714,227.6557487653892,477.4300271266606,318.33391528135223,286.7254295054601,129.49897057800655,243.72341239479726,201.48060791542048,281.1164707518954,229.52540168324413
labeled-data/sub8_5m_spon_AVI/img0682.png,460.6031508659665,152.86963205119287,491.45242401057243,228.59057522431664,467.1469360784586,321.1383946581346,282.9861236697503,134.17310287264382,253.07167698407181,197.7413020797107,279.2468178340405,234.19953397788134
labeled-data/sub8_5m_spon_AVI/img0699.png,460.6031508659665,154.7392849690478,496.1265563052097,229.52540168324413,470.88624191416847,322.073221117062,282.05129721082284,135.10792933157126,252.13685052514433,200.54578145649305,270.8333797036934,232.32988106002648
labeled-data/sub8_5m_spon_AVI/img0708.png,457.7986714891841,145.39102037977324,491.45242401057243,231.395054601099,471.8210683730959,322.073221117062,280.181644292968,138.8472351672811,248.39754468943454,200.54578145649305,259.61546219656395,236.06918689573627
labeled-data/sub8_5m_spon_AVI/img0717.png,465.27728316060376,164.08754955832234,495.19172984628227,237.00401335466375,471.8210683730959,324.8777004938444,281.1164707518954,165.02237601724977,245.5930653126522,216.43783125825973,212.87413925019132,267.8532864992697
labeled-data/sub8_5m_spon_AVI/img0722.png,449.38523335883707,164.08754955832234,490.517597551645,234.19953397788134,472.75589483202333,319.26874174027967,268.02890032691107,175.30546706545175,247.4627182305071,227.6557487653892,220.35275092161095,257.5701954510677
labeled-data/sub8_5m_spon_AVI/img0728.png,454.05936565347423,173.4358141475969,490.517597551645,236.06918689573627,471.8210683730959,323.0080475759895,270.8333797036934,180.91442581901651,237.17962718230507,214.5681783404048,191.37313069485987,192.13234332614593
labeled-data/sub8_5m_spon_AVI/img0741.png,449.38523335883707,179.97959936008903,473.69072129095076,240.74331919037354,467.1469360784586,321.1383946581346,268.9637267858385,166.8920289351047,217.5482715448286,207.08956666898519,234.37514780552272,131.36862349586147
labeled-data/sub8_5m_spon_AVI/img0746.png,452.18971273561937,176.24029352437924,474.6255477498783,251.961236697503,463.4076302427488,343.57422967239347,279.2468178340405,153.80445851012036,194.17761007164222,196.8064756207832,246.52789177157962,115.47657369409472
labeled-data/sub8_5m_spon_AVI/img0751.png,462.47280378382135,179.97959936008903,476.4952006677332,251.02641023857552,471.8210683730959,347.3135355081033,297.0085205536621,136.97758224942618,206.33035403769912,119.21587952980457,297.9433470125896,70.60490366557696
labeled-data/sub8_5m_spon_AVI/img0785.png,460.6031508659665,171.56616122974197,483.0389858802253,264.1139806635599,475.56037420880574,355.7269736384504,283.92095012867776,160.3482437226125,198.8517423662795,168.7616818529596,229.70101551088544,77.1486888780691
labeled-data/sub8_5m_spon_AVI/img0802.png,460.6031508659665,174.37064060652432,488.64794463379,270.65776587605205,477.4300271266606,356.66180009737786,283.92095012867776,169.69650831188704,200.72139528413442,199.61095499756556,218.48309800375603,109.86761494053002
labeled-data/sub8_5m_spon_AVI/img0805.png,461.5379773248939,183.71890519579887,482.1041594212979,263.1791542046324,476.4952006677332,350.1180148848856,280.181644292968,166.8920289351047,203.52587466091677,208.02439312791267,214.74379216804618,116.41140015302216
labeled-data/sub8_5m_spon_AVI/img0830.png,459.66832440703905,181.84925227794395,484.9086387980803,270.65776587605205,473.69072129095076,351.0528413438131,280.181644292968,168.7616818529596,192.3079571537873,198.67612853863812,204.4607011198442,108.93278848160253
labeled-data/sub8_5m_spon_AVI/img0836.png,462.47280378382135,176.24029352437924,484.9086387980803,267.8532864992697,472.75589483202333,352.922494261668,282.9861236697503,172.5009876886694,200.72139528413442,207.08956666898519,209.13483341448148,120.150705988732
labeled-data/sub8_5m_spon_AVI/img0843.png,461.5379773248939,174.37064060652432,481.16933296237045,267.8532864992697,478.36485358558804,354.7921471795229,278.31199137511305,177.17511998330667,201.65622174306185,217.37265771718722,225.96170967517565,132.3034499547889
labeled-data/sub8_5m_spon_AVI/img0854.png,461.5379773248939,168.7616818529596,480.234506503443,270.65776587605205,474.6255477498783,345.4438825902484,274.5726855394032,172.5009876886694,192.3079571537873,204.28508729220283,202.59104820198934,112.67209431731237
labeled-data/sub8_5m_spon_AVI/img0860.png,462.47280378382135,173.4358141475969,477.4300271266606,265.9836335814148,472.75589483202333,346.3787090491758,272.70303262154835,173.4358141475969,189.50347777700495,203.3502608332754,214.74379216804618,117.34622661194965
labeled-data/sub8_5m_spon_AVI/img0878.png,460.6031508659665,175.30546706545175,482.1041594212979,265.9836335814148,473.69072129095076,346.3787090491758,275.5075119983307,179.0447729011616,195.1124365305697,209.8940460457676,225.02688321624822,136.0427557904987
labeled-data/sub8_5m_spon_AVI/img0894.png,461.5379773248939,168.7616818529596,477.4300271266606,262.244327745705,472.75589483202333,351.0528413438131,276.44233845725813,180.91442581901651,190.43830423593243,205.21991375113032,205.3955275787717,113.6069207762398
labeled-data/sub8_5m_spon_AVI/img0907.png,458.7334979481115,172.5009876886694,484.9086387980803,263.1791542046324,469.0165889963135,350.1180148848856,278.31199137511305,177.17511998330667,196.04726298949714,208.02439312791267,204.4607011198442,119.21587952980457
labeled-data/sub8_5m_spon_AVI/img0910.png,456.86384503025664,170.63133477081453,474.6255477498783,264.1139806635599,469.95141545524103,348.24836196703075,274.5726855394032,174.37064060652432,201.65622174306185,203.3502608332754,200.72139528413442,115.47657369409472
labeled-data/sub8_5m_spon_AVI/img0922.png,449.38523335883707,176.24029352437924,471.8210683730959,260.3746748278501,466.2121096195312,346.3787090491758,279.2468178340405,164.08754955832234,218.48309800375603,203.3502608332754,162.39351046810884,200.54578145649305
labeled-data/sub8_5m_spon_AVI/img0928.png,452.18971273561937,168.7616818529596,478.36485358558804,252.89606315643044,470.88624191416847,339.83492383668363,277.37716491618556,168.7616818529596,259.61546219656395,260.3746748278501,283.92095012867776,341.7045767545386
labeled-data/sub8_5m_spon_AVI/img0930.png,450.3200598177645,167.82685539403212,478.36485358558804,257.5701954510677,469.95141545524103,341.7045767545386,281.1164707518954,169.69650831188704,261.4851151144189,265.04880712248735,311.0309174375739,333.2911386241915
labeled-data/sub8_5m_spon_AVI/img0932.png,448.4504068999095,172.5009876886694,480.234506503443,257.5701954510677,470.88624191416847,335.16079154204635,282.9861236697503,167.82685539403212,251.2020240662169,251.961236697503,299.81299993044445,300.5722125617306
labeled-data/sub8_5m_spon_AVI/img0940.png,451.25488627669193,167.82685539403212,480.234506503443,254.76571607428536,472.75589483202333,334.2259650831189,282.9861236697503,170.63133477081453,234.37514780552272,251.02641023857552,281.1164707518954,282.81050984210896
labeled-data/sub8_5m_spon_AVI/img0949.png,454.05936565347423,165.02237601724977,480.234506503443,257.5701954510677,467.1469360784586,327.6821798706268,284.8557765876052,168.7616818529596,242.78858593586983,241.67814564930103,269.89855324476594,265.04880712248735
labeled-data/sub8_5m_spon_AVI/img0953.png,456.86384503025664,174.37064060652432,473.69072129095076,262.244327745705,457.7986714891841,348.24836196703075,288.59508242331503,170.63133477081453,242.78858593586983,244.48262502608338,260.55028865549144,276.2667246296168
labeled-data/sub8_5m_spon_AVI/img0961.png,455.9290185713292,170.63133477081453,474.6255477498783,269.7229394171246,454.9941921124018,339.83492383668363,288.59508242331503,170.63133477081453,248.39754468943454,241.67814564930103,234.37514780552272,280.9408569242541
labeled-data/sub8_5m_spon_AVI/img0969.png,455.9290185713292,173.4358141475969,476.4952006677332,260.3746748278501,447.5155804409821,336.09561800097384,286.7254295054601,177.17511998330667,247.4627182305071,240.74331919037354,228.766189051958,312.72495652778747
labeled-data/sub8_5m_spon_AVI/img0971.png,462.47280378382135,171.56616122974197,480.234506503443,251.961236697503,451.25488627669193,338.9000973777562,284.8557765876052,174.37064060652432,247.4627182305071,239.8084927314461,225.96170967517565,309.9204771510051
labeled-data/sub8_5m_spon_AVI/img0976.png,459.66832440703905,175.30546706545175,480.234506503443,255.7005425332128,445.6459275231272,331.42148570633657,283.92095012867776,169.69650831188704,243.72341239479726,231.395054601099,206.33035403769912,302.4418654795855
labeled-data/sub8_5m_spon_AVI/img0978.png,456.86384503025664,171.56616122974197,475.56037420880574,260.3746748278501,449.38523335883707,332.35631216526406,290.46473534116996,171.56616122974197,245.5930653126522,236.06918689573627,215.67861862697367,303.376691938513
labeled-data/sub8_5m_spon_AVI/img0995.png,454.9941921124018,173.4358141475969,481.16933296237045,257.5701954510677,457.7986714891841,336.09561800097384,281.1164707518954,169.69650831188704,231.57066842874036,222.98161647075193,207.26518049662656,287.48464213674623
labeled-data/sub8_5m_spon_AVI/img1006.png,451.25488627669193,166.8920289351047,483.0389858802253,251.02641023857552,461.5379773248939,333.2911386241915,278.31199137511305,172.5009876886694,231.57066842874036,225.78609584753428,204.4607011198442,294.0284273492384
labeled-data/sub8_5m_spon_AVI/img1020.png,451.25488627669193,166.8920289351047,476.4952006677332,254.76571607428536,460.6031508659665,337.96527091882876,280.181644292968,173.4358141475969,233.44032134659528,225.78609584753428,215.67861862697367,293.09360089031094
